Ass. Year	Improvements	Land	Total	PID	CollectedOn
2022	348300	184800	533100	1005	2023-12-18
2021	348300	184800	533100	1005	2023-12-18
2023	131500	140300	271800	1006	2023-12-18
2022	131500	140300	271800	1006	2023-12-18
2021	131500	140300	271800	1006	2023-12-18
2023	0	10700	10700	1009	2023-12-18
2022	0	10800	10800	1009	2023-12-18
2021	0	10800	10800	1009	2023-12-18
2023	56500	122100	178600	1015	2023-12-18
2022	56500	122100	178600	1015	2023-12-18
2021	56500	122100	178600	1015	2023-12-18
2023	122600	155100	277700	1016	2023-12-18
2022	122600	155100	277700	1016	2023-12-18
2021	122600	155100	277700	1016	2023-12-18
2023	43400	94500	137900	1018	2023-12-18
2022	43400	94600	138000	1018	2023-12-18
2021	43400	94600	138000	1018	2023-12-18
2023	265300	163000	428300	1019	2023-12-18
2022	265300	163000	428300	1019	2023-12-18
2021	265300	163000	428300	1019	2023-12-18
2023	81200	169000	250200	1020	2023-12-18
2022	81200	169000	250200	1020	2023-12-18
2021	81200	169000	250200	1020	2023-12-18
2023	370500	182300	552800	1022	2023-12-18
2022	370500	182300	552800	1022	2023-12-18
2021	370500	182300	552800	1022	2023-12-18
2023	160500	195700	356200	1023	2023-12-18
2022	160500	195700	356200	1023	2023-12-18
2021	160500	195700	356200	1023	2023-12-18
2023	142900	148400	291300	1024	2023-12-18
2022	142900	148400	291300	1024	2023-12-18
2021	142900	148400	291300	1024	2023-12-18
2023	296500	202000	498500	1025	2023-12-18
2022	296500	202000	498500	1025	2023-12-18
2021	277500	202000	479500	1025	2023-12-18
2023	261400	176100	437500	1026	2023-12-18
2022	261400	176100	437500	1026	2023-12-18
2021	261400	176100	437500	1026	2023-12-18
2023	0	19900	19900	1027	2023-12-18
2022	0	19100	19100	1027	2023-12-18
2021	0	19100	19100	1027	2023-12-18
2023	0	12200	12200	1028	2023-12-18
2022	0	12200	12200	1028	2023-12-18
2021	0	12200	12200	1028	2023-12-18
2023	368900	264300	633200	1030	2023-12-18
2022	368900	264300	633200	1030	2023-12-18
2021	368900	264300	633200	1030	2023-12-18
2023	145000	141600	286600	1031	2023-12-18
2022	145000	141700	286700	1031	2023-12-18
2021	145000	141700	286700	1031	2023-12-18
2023	298200	179500	477700	1033	2023-12-18
2022	298200	179500	477700	1033	2023-12-18
2021	298200	179500	477700	1033	2023-12-18
2023	17100	16600	33700	1034	2023-12-18
2022	17100	16600	33700	1034	2023-12-18
2021	17100	16600	33700	1034	2023-12-18
2023	162400	251800	414200	1035	2023-12-18
2022	162400	251800	414200	1035	2023-12-18
2021	162400	251800	414200	1035	2023-12-18
2023	53700	226100	279800	1037	2023-12-18
2022	53700	226100	279800	1037	2023-12-18
2021	53700	226100	279800	1037	2023-12-18
2023	114400	97000	211400	1038	2023-12-18
2022	114400	97000	211400	1038	2023-12-18
2021	103600	97000	200600	1038	2023-12-18
2023	0	6400	6400	1039	2023-12-18
2022	0	6000	6000	1039	2023-12-18
2021	0	113300	113300	1039	2023-12-18
2023	404300	143100	547400	1040	2023-12-18
2022	391100	143100	534200	1040	2023-12-18
2021	355700	143100	498800	1040	2023-12-18
2023	348600	147700	496300	1041	2023-12-18
2022	348600	147700	496300	1041	2023-12-18
2021	348600	147700	496300	1041	2023-12-18
2023	245800	152800	398600	1042	2023-12-18
2022	245800	152800	398600	1042	2023-12-18
2021	245800	152800	398600	1042	2023-12-18
2023	125600	100500	226100	1043	2023-12-18
2022	125600	100500	226100	1043	2023-12-18
2021	125600	100500	226100	1043	2023-12-18
2023	68200	105400	173600	1045	2023-12-18
2022	68200	105400	173600	1045	2023-12-18
2021	68200	105400	173600	1045	2023-12-18
2023	128000	131300	259300	1046	2023-12-18
2022	128000	131300	259300	1046	2023-12-18
2021	128000	131300	259300	1046	2023-12-18
2023	0	4400	4400	1048	2023-12-18
2022	0	4400	4400	1048	2023-12-18
2021	0	4400	4400	1048	2023-12-18
2023	31100	161400	192500	1049	2023-12-18
2022	31100	161400	192500	1049	2023-12-18
2021	31100	161400	192500	1049	2023-12-18
2023	73600	147200	220800	1051	2023-12-18
2022	73600	147200	220800	1051	2023-12-18
2021	73600	147200	220800	1051	2023-12-18
2023	118300	136100	254400	1052	2023-12-18
2022	118300	136000	254300	1052	2023-12-18
2021	118300	136000	254300	1052	2023-12-18
2023	859100	327700	1186800	1053	2023-12-18
2022	859100	328400	1187500	1053	2023-12-18
2021	859100	328400	1187500	1053	2023-12-18
2023	1622000	407500	2029500	1054	2023-12-18
2022	1622000	407700	2029700	1054	2023-12-18
2021	1616600	469200	2085800	1054	2023-12-18
2023	0	16800	16800	1055	2023-12-18
2022	0	16900	16900	1055	2023-12-18
2021	0	16900	16900	1055	2023-12-18
2023	0	1800	1800	1057	2023-12-18
2022	0	1700	1700	1057	2023-12-18
2021	0	1700	1700	1057	2023-12-18
2023	9400	16900	26300	1058	2023-12-18
2022	9400	17000	26400	1058	2023-12-18
2021	9400	17000	26400	1058	2023-12-18
2023	952200	193100	1145300	1060	2023-12-18
2022	952200	193100	1145300	1060	2023-12-18
2021	952200	193100	1145300	1060	2023-12-18
2023	132200	194200	326400	1061	2023-12-18
2022	132200	194200	326400	1061	2023-12-18
2021	132200	194200	326400	1061	2023-12-18
2023	536700	155400	692100	1064	2023-12-18
2022	536700	155500	692200	1064	2023-12-18
2021	536700	155500	692200	1064	2023-12-18
2023	620900	193300	814200	1068	2023-12-18
2022	620900	192600	813500	1068	2023-12-18
2021	620900	192600	813500	1068	2023-12-18
2023	0	1600	1600	1069	2023-12-18
2022	0	1600	1600	1069	2023-12-18
2021	0	1600	1600	1069	2023-12-18
2023	62100	169800	231900	1070	2023-12-18
2022	62100	169800	231900	1070	2023-12-18
2021	62100	169800	231900	1070	2023-12-18
2023	496200	139200	635400	1071	2023-12-18
2022	496200	139200	635400	1071	2023-12-18
2021	496200	139200	635400	1071	2023-12-18
2023	0	5100	5100	1076	2023-12-18
2022	0	5300	5300	1076	2023-12-18
2021	0	5300	5300	1076	2023-12-18
2023	0	29800	29800	1077	2023-12-18
2022	0	30700	30700	1077	2023-12-18
2021	0	30700	30700	1077	2023-12-18
2023	200900	103900	304800	1078	2023-12-18
2022	200900	103900	304800	1078	2023-12-18
2021	200900	103900	304800	1078	2023-12-18
2023	0	100	100	1079	2023-12-18
2022	0	100	100	1079	2023-12-18
2021	0	100	100	1079	2023-12-18
2023	0	100	100	1081	2023-12-18
2022	0	100	100	1081	2023-12-18
2021	0	100	100	1081	2023-12-18
2023	33700	95900	129600	1082	2023-12-18
2022	33700	95900	129600	1082	2023-12-18
2021	33700	95900	129600	1082	2023-12-18
2023	0	4000	4000	1083	2023-12-18
2022	0	3900	3900	1083	2023-12-18
2021	0	3900	3900	1083	2023-12-18
2023	0	100	100	1084	2023-12-18
2022	0	100	100	1084	2023-12-18
2021	0	100	100	1084	2023-12-18
2023	0	1400	1400	1085	2023-12-18
2022	0	1300	1300	1085	2023-12-18
2021	0	1300	1300	1085	2023-12-18
2023	0	83500	83500	1087	2023-12-18
2022	0	83500	83500	1087	2023-12-18
2021	0	83500	83500	1087	2023-12-18
2023	80800	145200	226000	1091	2023-12-18
2022	80800	145200	226000	1091	2023-12-18
2021	89200	145200	234400	1091	2023-12-18
2023	309500	161300	470800	1092	2023-12-18
2022	309500	161300	470800	1092	2023-12-18
2021	309500	161300	470800	1092	2023-12-18
2023	0	139200	139200	1093	2023-12-18
2022	0	139200	139200	1093	2023-12-18
2021	0	139200	139200	1093	2023-12-18
2023	179900	240600	420500	1094	2023-12-18
2022	179900	240600	420500	1094	2023-12-18
2021	179900	240600	420500	1094	2023-12-18
2023	1589900	318800	1908700	1096	2023-12-18
2022	1589900	319000	1908900	1096	2023-12-18
2021	1543900	319000	1862900	1096	2023-12-18
2023	0	900	900	1097	2023-12-18
2022	0	900	900	1097	2023-12-18
2021	0	900	900	1097	2023-12-18
2023	0	1700	1700	1098	2023-12-18
2022	0	1800	1800	1098	2023-12-18
2021	0	1800	1800	1098	2023-12-18
2023	269700	194800	464500	1099	2023-12-18
2022	257600	194800	452400	1099	2023-12-18
2021	237600	194800	432400	1099	2023-12-18
2023	0	300	300	1100	2023-12-18
2022	0	400	400	1100	2023-12-18
2021	0	400	400	1100	2023-12-18
2023	176500	127400	303900	1101	2023-12-18
2022	176500	127400	303900	1101	2023-12-18
2021	176500	127400	303900	1101	2023-12-18
2023	94200	134800	229000	1102	2023-12-18
2022	94200	134800	229000	1102	2023-12-18
2021	94200	134800	229000	1102	2023-12-18
2023	0	2900	2900	1103	2023-12-18
2022	0	3100	3100	1103	2023-12-18
2021	0	3100	3100	1103	2023-12-18
2023	535000	189900	724900	1104	2023-12-18
2022	535000	189900	724900	1104	2023-12-18
2021	535000	189900	724900	1104	2023-12-18
2023	538000	187500	725500	1105	2023-12-18
2022	538000	187500	725500	1105	2023-12-18
2021	538000	187500	725500	1105	2023-12-18
2023	653900	214500	868400	1109	2023-12-18
2022	653900	214600	868500	1109	2023-12-18
2021	653900	214600	868500	1109	2023-12-18
2023	0	128800	128800	1111	2023-12-18
2022	0	128800	128800	1111	2023-12-18
2021	0	128800	128800	1111	2023-12-18
2023	196600	168700	365300	1112	2023-12-18
2022	196600	168700	365300	1112	2023-12-18
2021	196600	168700	365300	1112	2023-12-18
2023	73200	222800	296000	1113	2023-12-18
2022	73200	222800	296000	1113	2023-12-18
2021	73200	222800	296000	1113	2023-12-18
2023	204900	130200	335100	1118	2023-12-18
2022	204900	130200	335100	1118	2023-12-18
2021	204900	130200	335100	1118	2023-12-18
2023	0	3800	3800	1119	2023-12-18
2022	0	3700	3700	1119	2023-12-18
2021	0	3700	3700	1119	2023-12-18
2023	370500	163700	534200	1120	2023-12-18
2022	370500	163700	534200	1120	2023-12-18
2021	370500	163700	534200	1120	2023-12-18
2023	221000	148900	369900	1121	2023-12-18
2022	221000	148900	369900	1121	2023-12-18
2021	221000	148900	369900	1121	2023-12-18
2023	27800	97300	125100	1122	2023-12-18
2022	27800	97300	125100	1122	2023-12-18
2021	27800	97300	125100	1122	2023-12-18
2023	37100	140400	177500	1123	2023-12-18
2022	37100	140400	177500	1123	2023-12-18
2021	37100	140400	177500	1123	2023-12-18
2023	39500	95000	134500	1124	2023-12-18
2022	39500	95000	134500	1124	2023-12-18
2021	39500	95000	134500	1124	2023-12-18
2023	27000	50400	77400	1125	2023-12-18
2022	27000	50400	77400	1125	2023-12-18
2021	27000	50400	77400	1125	2023-12-18
2023	194300	103600	297900	1126	2023-12-18
2022	194300	103600	297900	1126	2023-12-18
2021	194300	103600	297900	1126	2023-12-18
2023	50200	120200	170400	1127	2023-12-18
2022	50200	120200	170400	1127	2023-12-18
2021	50200	120200	170400	1127	2023-12-18
2023	0	100	100	1129	2023-12-18
2022	0	100	100	1129	2023-12-18
2021	0	100	100	1129	2023-12-18
2023	54200	119000	173200	1131	2023-12-18
2022	54200	119100	173300	1131	2023-12-18
2021	54200	119100	173300	1131	2023-12-18
2023	605600	164700	770300	1132	2023-12-18
2022	605600	163900	769500	1132	2023-12-18
2021	605600	163900	769500	1132	2023-12-18
2023	121200	111300	232500	1133	2023-12-18
2022	121200	111300	232500	1133	2023-12-18
2021	121200	111300	232500	1133	2023-12-18
2023	82700	92300	175000	1136	2023-12-18
2022	82700	92300	175000	1136	2023-12-18
2021	82700	92300	175000	1136	2023-12-18
2023	26500	75000	101500	1137	2023-12-18
2022	26500	75000	101500	1137	2023-12-18
2021	26500	75000	101500	1137	2023-12-18
2023	40000	46500	86500	1138	2023-12-18
2022	40000	46500	86500	1138	2023-12-18
2021	40000	46500	86500	1138	2023-12-18
2023	233000	150300	383300	1140	2023-12-18
2022	233000	150300	383300	1140	2023-12-18
2021	275600	143300	418900	1140	2023-12-18
2023	0	3300	3300	1141	2023-12-18
2022	0	3300	3300	1141	2023-12-18
2021	0	3300	3300	1141	2023-12-18
2023	298500	151900	450400	1142	2023-12-18
2022	252600	151900	404500	1142	2023-12-18
2021	68200	151900	220100	1142	2023-12-18
2023	380000	145700	525700	1144	2023-12-18
2022	380000	145800	525800	1144	2023-12-18
2021	380000	148900	528900	1144	2023-12-18
2023	164600	169900	334500	1149	2023-12-18
2022	164600	169900	334500	1149	2023-12-18
2021	165700	169900	335600	1149	2023-12-18
2023	195100	190700	385800	1150	2023-12-18
2022	195100	190700	385800	1150	2023-12-18
2021	195100	190700	385800	1150	2023-12-18
2023	0	347500	347500	1151	2023-12-18
2022	0	347500	347500	1151	2023-12-18
2021	0	347500	347500	1151	2023-12-18
2023	0	4700	4700	1152	2023-12-18
2022	0	4800	4800	1152	2023-12-18
2021	0	4800	4800	1152	2023-12-18
2023	0	100400	100400	1154	2023-12-18
2022	0	100400	100400	1154	2023-12-18
2021	0	100400	100400	1154	2023-12-18
2023	0	1100	1100	1155	2023-12-18
2022	0	1100	1100	1155	2023-12-18
2021	0	1100	1100	1155	2023-12-18
2023	343100	149800	492900	1156	2023-12-18
2022	343100	149700	492800	1156	2023-12-18
2021	343100	149700	492800	1156	2023-12-18
2023	77200	125100	202300	1157	2023-12-18
2022	77200	125100	202300	1157	2023-12-18
2021	77200	125000	202200	1157	2023-12-18
2023	0	4100	4100	1158	2023-12-18
2022	0	4400	4400	1158	2023-12-18
2021	0	4400	4400	1158	2023-12-18
2023	0	3500	3500	1163	2023-12-18
2022	0	3600	3600	1163	2023-12-18
2021	0	3600	3600	1163	2023-12-18
2023	0	95100	95100	1164	2023-12-18
2022	0	102500	102500	1164	2023-12-18
2021	0	102500	102500	1164	2023-12-18
2023	70600	85100	155700	1165	2023-12-18
2022	70500	85100	155600	1165	2023-12-18
2021	70500	85100	155600	1165	2023-12-18
2023	185000	154900	339900	1166	2023-12-18
2022	182400	154900	337300	1166	2023-12-18
2021	182400	154900	337300	1166	2023-12-18
2023	156100	142600	298700	1167	2023-12-18
2022	154000	142600	296600	1167	2023-12-18
2021	154000	142600	296600	1167	2023-12-18
2023	527000	191300	718300	1169	2023-12-18
2022	527000	191300	718300	1169	2023-12-18
2021	527000	191300	718300	1169	2023-12-18
2023	267100	171700	438800	1170	2023-12-18
2022	261600	171800	433400	1170	2023-12-18
2021	261600	171700	433300	1170	2023-12-18
2023	0	1200	1200	1171	2023-12-18
2022	0	1200	1200	1171	2023-12-18
2021	0	1200	1200	1171	2023-12-18
2023	58600	124100	182700	1173	2023-12-18
2022	58600	123700	182300	1173	2023-12-18
2021	58600	123700	182300	1173	2023-12-18
2023	0	13300	13300	1177	2023-12-18
2022	0	13700	13700	1177	2023-12-18
2021	0	13700	13700	1177	2023-12-18
2023	0	1200	1200	1186	2023-12-18
2022	0	1200	1200	1186	2023-12-18
2021	0	1200	1200	1186	2023-12-18
2023	0	500	500	1187	2023-12-18
2022	0	500	500	1187	2023-12-18
2021	0	500	500	1187	2023-12-18
2023	500600	167300	667900	1188	2023-12-18
2022	477000	167100	644100	1188	2023-12-18
2021	477000	167100	644100	1188	2023-12-18
2023	0	6500	6500	1189	2023-12-18
2022	0	6800	6800	1189	2023-12-18
2021	0	6800	6800	1189	2023-12-18
2023	1200	113100	114300	1190	2023-12-18
2022	1200	113100	114300	1190	2023-12-18
2021	1200	113100	114300	1190	2023-12-18
2023	0	110100	110100	1191	2023-12-18
2022	0	110100	110100	1191	2023-12-18
2021	0	110100	110100	1191	2023-12-18
2023	0	22300	22300	1192	2023-12-18
2022	0	22300	22300	1192	2023-12-18
2021	0	22300	22300	1192	2023-12-18
2023	0	77500	77500	1193	2023-12-18
2022	0	77500	77500	1193	2023-12-18
2021	0	77500	77500	1193	2023-12-18
2023	318700	160200	478900	1195	2023-12-18
2022	318700	160200	478900	1195	2023-12-18
2021	314400	160200	474600	1195	2023-12-18
2023	328700	168700	497400	1196	2023-12-18
2022	325600	168700	494300	1196	2023-12-18
2021	325600	168700	494300	1196	2023-12-18
2023	4300	63600	67900	1197	2023-12-18
2022	4300	63600	67900	1197	2023-12-18
2021	4300	63600	67900	1197	2023-12-18
2023	0	0	0	1198	2023-12-18
2022	0	0	0	1198	2023-12-18
2021	0	0	0	1198	2023-12-18
2023	119900	138500	258400	1199	2023-12-18
2022	119800	138500	258300	1199	2023-12-18
2021	119800	138500	258300	1199	2023-12-18
2023	168200	130700	298900	1200	2023-12-18
2022	165800	130700	296500	1200	2023-12-18
2021	165800	130700	296500	1200	2023-12-18
2023	272000	138100	410100	1201	2023-12-18
2022	284500	138100	422600	1201	2023-12-18
2021	284500	138100	422600	1201	2023-12-18
2023	296000	138100	434100	1202	2023-12-18
2022	294100	138100	432200	1202	2023-12-18
2021	294100	138100	432200	1202	2023-12-18
2023	189600	138100	327700	1203	2023-12-18
2022	189100	138100	327200	1203	2023-12-18
2021	189100	138100	327200	1203	2023-12-18
2023	190600	145500	336100	1204	2023-12-18
2022	187600	145500	333100	1204	2023-12-18
2021	187600	145500	333100	1204	2023-12-18
2023	0	625400	625400	1206	2023-12-18
2022	0	625400	625400	1206	2023-12-18
2021	0	625400	625400	1206	2023-12-18
2023	0	16100	16100	1207	2023-12-18
2022	0	16100	16100	1207	2023-12-18
2021	0	16100	16100	1207	2023-12-18
2023	299400	162800	462200	1208	2023-12-18
2022	293700	162800	456500	1208	2023-12-18
2021	293700	162800	456500	1208	2023-12-18
2023	300400	199500	499900	1209	2023-12-18
2022	294100	199500	493600	1209	2023-12-18
2021	294100	199500	493600	1209	2023-12-18
2023	118500	167700	286200	1211	2023-12-18
2022	116300	167700	284000	1211	2023-12-18
2021	116300	167700	284000	1211	2023-12-18
2023	474700	190000	664700	1212	2023-12-18
2022	474700	190000	664700	1212	2023-12-18
2021	470800	190000	660800	1212	2023-12-18
2023	400100	189300	589400	1213	2023-12-18
2022	390400	189300	579700	1213	2023-12-18
2021	390400	189300	579700	1213	2023-12-18
2023	0	200	200	1214	2023-12-18
2022	0	200	200	1214	2023-12-18
2021	0	200	200	1214	2023-12-18
2023	0	5000	5000	1215	2023-12-18
2022	0	5000	5000	1215	2023-12-18
2021	0	5000	5000	1215	2023-12-18
2023	479600	195700	675300	1222	2023-12-18
2022	428200	195800	624000	1222	2023-12-18
2021	376600	195800	572400	1222	2023-12-18
2023	0	7300	7300	1223	2023-12-18
2022	0	7600	7600	1223	2023-12-18
2021	0	7600	7600	1223	2023-12-18
2023	224600	171400	396000	1225	2023-12-18
2022	222900	171500	394400	1225	2023-12-18
2021	222900	171500	394400	1225	2023-12-18
2023	857800	458500	1316300	1226	2023-12-18
2022	831300	458400	1289700	1226	2023-12-18
2021	831300	458200	1289500	1226	2023-12-18
2023	425300	148800	574100	1227	2023-12-18
2022	425300	149000	574300	1227	2023-12-18
2021	425300	149000	574300	1227	2023-12-18
2023	161900	168600	330500	1228	2023-12-18
2022	162200	168600	330800	1228	2023-12-18
2021	162200	168600	330800	1228	2023-12-18
2023	34700	33200	67900	1229	2023-12-18
2022	34700	33200	67900	1229	2023-12-18
2021	34700	33200	67900	1229	2023-12-18
2023	358300	135100	493400	1230	2023-12-18
2022	358200	135200	493400	1230	2023-12-18
2021	358200	135100	493300	1230	2023-12-18
2023	155200	147100	302300	1232	2023-12-18
2022	156500	147100	303600	1232	2023-12-18
2021	156500	147100	303600	1232	2023-12-18
2023	304300	176600	480900	1233	2023-12-18
2022	304300	176600	480900	1233	2023-12-18
2021	304300	176600	480900	1233	2023-12-18
2023	132600	136700	269300	1234	2023-12-18
2022	129400	136700	266100	1234	2023-12-18
2021	129400	136700	266100	1234	2023-12-18
2023	114400	120800	235200	1235	2023-12-18
2022	114800	120800	235600	1235	2023-12-18
2021	114800	120800	235600	1235	2023-12-18
2023	65700	143200	208900	1236	2023-12-18
2022	66500	143200	209700	1236	2023-12-18
2021	66500	143200	209700	1236	2023-12-18
2023	0	3300	3300	1243	2023-12-18
2022	0	3400	3400	1243	2023-12-18
2021	0	3400	3400	1243	2023-12-18
2023	520900	281700	802600	1247	2023-12-18
2022	510900	281800	792700	1247	2023-12-18
2021	510900	281800	792700	1247	2023-12-18
2023	521400	235400	756800	1248	2023-12-18
2022	455900	235400	691300	1248	2023-12-18
2021	455900	235400	691300	1248	2023-12-18
2023	176800	414100	590900	1249	2023-12-18
2022	176600	414100	590700	1249	2023-12-18
2021	176600	414100	590700	1249	2023-12-18
2023	281200	168700	449900	1250	2023-12-18
2022	278300	168700	447000	1250	2023-12-18
2021	278300	168700	447000	1250	2023-12-18
2023	457700	129900	587600	1251	2023-12-18
2022	457500	129900	587400	1251	2023-12-18
2021	457500	129900	587400	1251	2023-12-18
2023	368200	157800	526000	1255	2023-12-18
2022	363500	157800	521300	1255	2023-12-18
2021	363500	157800	521300	1255	2023-12-18
2023	240200	140300	380500	1256	2023-12-18
2022	238500	140300	378800	1256	2023-12-18
2021	238500	140300	378800	1256	2023-12-18
2023	149800	130700	280500	1257	2023-12-18
2022	149000	130700	279700	1257	2023-12-18
2021	149000	130700	279700	1257	2023-12-18
2023	156000	170300	326300	1263	2023-12-18
2022	156000	170500	326500	1263	2023-12-18
2021	156000	170500	326500	1263	2023-12-18
2023	256800	146600	403400	1265	2023-12-18
2022	255500	146600	402100	1265	2023-12-18
2021	255500	146600	402100	1265	2023-12-18
2023	338200	173300	511500	1266	2023-12-18
2022	324100	173300	497400	1266	2023-12-18
2021	324100	173300	497400	1266	2023-12-18
2023	278700	149300	428000	1267	2023-12-18
2022	278100	149300	427400	1267	2023-12-18
2021	278100	149300	427400	1267	2023-12-18
2023	21400	118300	139700	1268	2023-12-18
2022	21400	118300	139700	1268	2023-12-18
2021	28300	126800	155100	1268	2023-12-18
2023	184700	136800	321500	1269	2023-12-18
2022	184700	136800	321500	1269	2023-12-18
2021	184700	136800	321500	1269	2023-12-18
2023	0	5200	5200	1270	2023-12-18
2022	0	5200	5200	1270	2023-12-18
2021	0	5200	5200	1270	2023-12-18
2023	312500	150800	463300	1271	2023-12-18
2022	312500	150800	463300	1271	2023-12-18
2021	312500	150800	463300	1271	2023-12-18
2023	389400	151500	540900	1272	2023-12-18
2022	389400	151700	541100	1272	2023-12-18
2021	369200	151700	520900	1272	2023-12-18
2023	305400	168100	473500	1274	2023-12-18
2022	312200	168100	480300	1274	2023-12-18
2021	312200	168100	480300	1274	2023-12-18
2023	0	13700	13700	1277	2023-12-18
2022	0	13900	13900	1277	2023-12-18
2021	0	13900	13900	1277	2023-12-18
2023	0	304600	304600	1282	2023-12-18
2022	0	304600	304600	1282	2023-12-18
2021	0	304600	304600	1282	2023-12-18
2023	0	2600	2600	1289	2023-12-18
2022	0	2600	2600	1289	2023-12-18
2021	0	2600	2600	1289	2023-12-18
2023	0	400	400	1291	2023-12-18
2022	0	400	400	1291	2023-12-18
2021	0	400	400	1291	2023-12-18
2023	0	186800	186800	1292	2023-12-18
2022	0	186800	186800	1292	2023-12-18
2021	0	186800	186800	1292	2023-12-18
2023	1015500	171500	1187000	1298	2023-12-18
2022	1014200	171600	1185800	1298	2023-12-18
2021	1009200	171600	1180800	1298	2023-12-18
2023	334900	124400	459300	1299	2023-12-18
2022	329400	124400	453800	1299	2023-12-18
2021	329400	124400	453800	1299	2023-12-18
2023	0	191600	191600	1302	2023-12-18
2022	0	191600	191600	1302	2023-12-18
2021	0	191600	191600	1302	2023-12-18
2023	830300	1101100	1931400	1304	2023-12-18
2022	830300	1101600	1931900	1304	2023-12-18
2021	830300	1101600	1931900	1304	2023-12-18
2023	3697300	337000	4034300	1305	2023-12-18
2022	3697300	337000	4034300	1305	2023-12-18
2021	3697300	337000	4034300	1305	2023-12-18
2023	0	5000	5000	1309	2023-12-18
2022	0	5200	5200	1309	2023-12-18
2021	0	5200	5200	1309	2023-12-18
2023	441600	237500	679100	1311	2023-12-18
2022	441600	237500	679100	1311	2023-12-18
2021	441600	237500	679100	1311	2023-12-18
2023	0	778800	778800	1312	2023-12-18
2022	0	778800	778800	1312	2023-12-18
2021	0	778800	778800	1312	2023-12-18
2023	266300	133800	400100	1313	2023-12-18
2022	241900	133700	375600	1313	2023-12-18
2021	241900	133700	375600	1313	2023-12-18
2023	5700	17400	23100	1319	2023-12-18
2022	5700	17500	23200	1319	2023-12-18
2021	5700	17500	23200	1319	2023-12-18
2023	405400	163300	568700	1323	2023-12-18
2022	402700	163300	566000	1323	2023-12-18
2021	402700	163300	566000	1323	2023-12-18
2023	224400	252600	477000	1325	2023-12-18
2022	207200	252600	459800	1325	2023-12-18
2021	207200	252600	459800	1325	2023-12-18
2023	788400	260100	1048500	1326	2023-12-18
2022	780700	260200	1040900	1326	2023-12-18
2021	780700	260200	1040900	1326	2023-12-18
2023	0	435200	435200	1327	2023-12-18
2022	0	435200	435200	1327	2023-12-18
2021	0	435200	435200	1327	2023-12-18
2023	0	2600	2600	1332	2023-12-18
2022	0	2700	2700	1332	2023-12-18
2021	0	2700	2700	1332	2023-12-18
2023	527300	223900	751200	1333	2023-12-18
2022	527300	224000	751300	1333	2023-12-18
2021	527300	224000	751300	1333	2023-12-18
2023	308200	254700	562900	1335	2023-12-18
2022	307900	254700	562600	1335	2023-12-18
2021	307900	254700	562600	1335	2023-12-18
2023	0	6900	6900	1336	2023-12-18
2022	0	7000	7000	1336	2023-12-18
2021	0	7000	7000	1336	2023-12-18
2023	0	800	800	1337	2023-12-18
2022	0	800	800	1337	2023-12-18
2021	0	800	800	1337	2023-12-18
2023	547800	178300	726100	1338	2023-12-18
2022	546500	178300	724800	1338	2023-12-18
2021	546500	178300	724800	1338	2023-12-18
2023	225000	195500	420500	1340	2023-12-18
2022	225000	195500	420500	1340	2023-12-18
2021	225000	195500	420500	1340	2023-12-18
2023	632100	202500	834600	1341	2023-12-18
2022	644800	202500	847300	1341	2023-12-18
2021	644800	202500	847300	1341	2023-12-18
2023	456000	230800	686800	1342	2023-12-18
2022	456000	230800	686800	1342	2023-12-18
2021	456000	230800	686800	1342	2023-12-18
2023	104100	198500	302600	1343	2023-12-18
2022	100700	198500	299200	1343	2023-12-18
2021	100700	198500	299200	1343	2023-12-18
2023	544800	278800	823600	1344	2023-12-18
2022	518400	278300	796700	1344	2023-12-18
2021	518400	278300	796700	1344	2023-12-18
2023	310500	235000	545500	1352	2023-12-18
2022	280600	235100	515700	1352	2023-12-18
2021	280600	235100	515700	1352	2023-12-18
2023	725400	255300	980700	1353	2023-12-18
2022	716800	255300	972100	1353	2023-12-18
2021	716800	255300	972100	1353	2023-12-18
2023	328100	345100	673200	1354	2023-12-18
2022	328100	345100	673200	1354	2023-12-18
2021	328100	345100	673200	1354	2023-12-18
2023	0	7700	7700	1355	2023-12-18
2022	0	7500	7500	1355	2023-12-18
2021	0	7500	7500	1355	2023-12-18
2023	0	60500	60500	1356	2023-12-18
2022	0	59500	59500	1356	2023-12-18
2021	0	59500	59500	1356	2023-12-18
2023	0	1800	1800	1358	2023-12-18
2022	0	1900	1900	1358	2023-12-18
2021	0	1800	1800	1358	2023-12-18
2023	0	12500	12500	1360	2023-12-18
2022	0	12400	12400	1360	2023-12-18
2021	0	12400	12400	1360	2023-12-18
2023	0	2900	2900	1361	2023-12-18
2022	0	3000	3000	1361	2023-12-18
2021	0	3000	3000	1361	2023-12-18
2023	0	14700	14700	1362	2023-12-18
2022	0	14700	14700	1362	2023-12-18
2021	0	14700	14700	1362	2023-12-18
2023	0	8800	8800	1363	2023-12-18
2022	0	8500	8500	1363	2023-12-18
2021	0	8500	8500	1363	2023-12-18
2023	0	1500	1500	1364	2023-12-18
2022	0	1500	1500	1364	2023-12-18
2021	0	1500	1500	1364	2023-12-18
2023	0	200	200	1365	2023-12-18
2022	0	200	200	1365	2023-12-18
2021	0	200	200	1365	2023-12-18
2023	0	1500	1500	1366	2023-12-18
2022	0	1600	1600	1366	2023-12-18
2021	0	1600	1600	1366	2023-12-18
2023	1900	207700	209600	1367	2023-12-18
2022	1900	207700	209600	1367	2023-12-18
